"Guild","b1_mean","b1_sd","b1_lo","b1_hi","b1_covered","range_mean","range_lo","range_hi","range_covered","sigma_mean","sigma_lo","sigma_hi","sigma_covered","WAIC_cov","WAIC_null","Delta_WAIC","logCPO"
"Cave",-2.58420905214252,0.331440798413955,-3.23382108004107,-1.93459702424397,TRUE,3.80834665132031,2.00218002175097,5.98717051065596,FALSE,1.24704293060901,1.41498410653653,2.4468695328227,TRUE,-1134.56364112923,-1106.92189524639,27.6417458828357,560.071486981015
"Cave",-2.16861031009059,0.311014436673796,-2.77818740464324,-1.55903321553794,TRUE,2.95332845686475,1.5561228228631,4.66190098494096,FALSE,1.0903025072831,1.24744652104333,2.15914357673152,TRUE,-663.916347594383,-648.560424370319,15.3559232240643,323.784653701251
"Cave",-2.44858842966624,0.300544642063845,-3.03764510385786,-1.85953175547463,TRUE,2.4439931512124,1.24839143568915,3.90060143279517,TRUE,0.870936964724091,1.11731438534065,1.97499403361002,TRUE,-356.490060470362,-342.501652632337,13.9884078380253,176.273255696786
"Cave",-1.63436397117025,0.344371355968372,-2.30931942617548,-0.959408516165017,TRUE,3.22878338909432,1.48631690612863,5.45684692124267,TRUE,1.32497205576871,1.2191459740854,2.33598949510538,TRUE,-305.015737522705,-313.234516919699,-8.21877939699402,145.918484418842
"Cave",-1.71428102970428,0.2609409678262,-2.22571592873465,-1.2028461306739,TRUE,3.10635726064315,1.24782224277182,5.51540758261282,TRUE,0.862454587805683,1.11705964154642,2.34849049021128,TRUE,-87.3568876900851,-80.1189417276401,7.23794596244498,43.5151086565566
"Cave",-1.93833509642743,0.230807317949227,-2.3907091269762,-1.48596106587867,TRUE,2.35641476660428,1.06752622606271,3.98553370998001,TRUE,0.714252945850947,1.03321160759193,1.99638015166952,FALSE,-341.547522569907,-317.257588497279,24.2899340726286,169.577219012476
"Cave",-1.25754590275901,0.218345272687877,-1.68549477342183,-0.829597032096196,FALSE,2.39870720911101,0.999882928328368,4.16928709784254,TRUE,0.702276339728798,0.999941462450862,2.04188322336086,FALSE,93.868074211922,99.3214745783851,5.45340036646307,-46.9861372354224
"Cave",-1.61388943098983,0.263146756726354,-2.12964759682201,-1.09813126515765,TRUE,2.64862769856913,1.16354059286398,4.53042643135442,TRUE,0.916683879509902,1.07867538808669,2.12847984048579,TRUE,-59.6075390358136,-56.0678384687823,3.53970056703135,29.4676488812533
"Cave",-2.25764366415694,0.289225903250719,-2.82451601792442,-1.69077131038947,TRUE,4.0807419473781,1.86262206058924,6.92796978075993,FALSE,0.947993136658703,1.36477912520277,2.63210367971323,TRUE,-410.821086662258,-396.369229371278,14.4518572909801,205.167207636032
"Cave",-1.90107990800826,0.260413641282619,-2.41148126600513,-1.3906785500114,TRUE,2.16295972155263,1.24792875390056,3.23673324972174,TRUE,0.842604415645482,1.11710731530169,1.79909234052111,TRUE,-329.147603935148,-321.34263052193,7.80497341321779,161.37156439741
"Cave",-1.9342472130762,0.339434823953669,-2.59952724312408,-1.26896718302831,TRUE,3.41881548685049,1.78379806312606,5.4033366848437,FALSE,1.26809699823017,1.3355890322723,2.32450783712245,TRUE,-459.896436633737,-455.477772206143,4.41866442759397,227.471016856699
"Cave",-2.03961502686864,0.291867742172645,-2.61166528977605,-1.46756476396124,TRUE,2.4744923456144,1.30894643813768,3.88811374748976,TRUE,0.952404375020266,1.14409197101355,1.97183005035671,TRUE,-503.394005494064,-500.572993739887,2.82101175417688,245.628086951001
"Cave",-1.80347176781548,0.322104751822455,-2.4347854806367,-1.17215805499426,TRUE,3.35455548404736,1.68314058611426,5.41687902063171,FALSE,1.22264623416824,1.29735908140895,2.32741896113091,TRUE,-455.924601117613,-448.429766949408,7.49483416820556,223.599979396839
"Cave",-1.89628760949908,0.235518218266772,-2.357894835005,-1.43468038399317,TRUE,2.53424443143594,1.2365777935276,4.12761566006668,TRUE,0.715066248649,1.11201519482766,2.03165343010728,FALSE,-284.386163018999,-268.364617178182,16.0215458408171,141.772941872069
"Cave",-2.1553850353218,0.276172902947172,-2.69667397860413,-1.61409609203947,TRUE,2.97254933089177,1.63478649068914,4.5766131222854,FALSE,0.961495578107158,1.27858769378136,2.13930201754811,TRUE,-840.10539872112,-815.342558333639,24.7628403874804,415.120218485132
"Cave",-2.30299258001244,0.267453174830231,-2.82719117023058,-1.77879398979429,TRUE,3.81168137528672,1.77195607490019,6.3739314261217,FALSE,0.903869697518905,1.33114840453655,2.52466461656231,TRUE,-529.374315305348,-501.396438822434,27.9778764829134,264.33304133212
"Cave",-1.29344746684164,0.202263769637376,-1.6898771707082,-0.897017762975077,FALSE,1.73321105288754,0.736151931155755,2.95277432694408,TRUE,0.633613460923249,0.857992966845157,1.71836385173341,FALSE,117.421397622413,122.972974217427,5.5515765950133,-58.7506201306286
"Cave",-2.34753322998542,0.312878011696162,-2.96076286446439,-1.73430359550644,TRUE,2.72184087266887,1.35414667927291,4.41379220906193,TRUE,1.06446841463063,1.16367808232041,2.10090271289794,TRUE,-688.426260220937,-676.745655930784,11.6806042901532,335.605802531052
"Cave",-1.5593080329797,0.229140542005057,-2.0084152427076,-1.1102008232518,TRUE,2.14804599374022,1.17443109423581,3.29813008668226,TRUE,0.807405993640559,1.0837117210014,1.81607546282699,TRUE,-97.6138883918549,-91.1595694603298,6.45431893152509,48.3253193494783
